('0.0','0.0')	0.06523699	-0.2083553	0.17542037	-0.001249045	0.055506725	-0.28128195	0.0030754781	-0.1301764	-0.08041631	0.34131458	0.008302592	-0.04719968	-0.08292304	-0.1325057	0.10969428	0.35441297	-0.09981124	-0.04583701	-0.20283286	0.62894404	0.08809999	0.19510995	-0.09831148	-0.34999773	-0.4279286	0.21401528	-0.3174506	0.11117546	-0.08808169	-0.23499429	-0.043444805	0.07439979	-0.09731163	-0.10848394	0.007610331	0.26407313	0.041685116	0.023688756	0.035793733	-0.15884537	-0.16172491	0.23173796	-0.09146708	-0.21317878	0.17993018	0.08786046	-0.069952704	0.1034062	-0.113923855	0.13994598	0.008720819	0.073330164	-0.0030342368	0.1952063	0.01006144	0.17565154	0.37072644	-0.037321955	-0.08625598	-0.08011435	0.032396562	-0.025630472	0.15627988	0.17436965	0.44197705	-0.010188759	0.021275831	0.071616665	-0.150313	-0.13028146	0.08655894	-0.1345671	-0.23197672	-0.13328359	0.053425107	-0.07720941	-0.17687194	-0.27807918	-0.06904262	0.115077354	0.062063724	0.13033919	-0.023845835	0.11641878	0.102564536	0.15127687	0.18014601	-0.12939538	0.094852716	0.066487335	0.02612774	0.029834967	0.008989512	0.15151283	0.1684374	0.041514397	-0.11770305	-0.19449948	-0.18566109	0.03522945	-0.21731248	0.2704602	-0.1573549	0.20012458	0.18301776	-0.046028264	-0.15235028	0.025830235	0.18319346	-0.25188968	0.25085452	-0.25870427	-0.009147449	0.037373755	-0.17673422	-0.18972464	-0.14197335	0.11968112	0.25555372	-0.1128587	0.03012351	-0.21748453	-0.14003503	0.11735895	-0.27896324	0.029321836	-0.06872657	0.062765785
('0.0','1.0')	0.08373099	-0.19686261	-0.12047492	0.22410914	0.11519418	-0.046598807	-0.032271642	-0.076806255	0.21574187	0.32098427	-0.095544316	-0.20774569	-0.068087414	-0.26729026	-0.073160395	0.2873496	-0.54355764	0.024828872	0.09034093	0.17129153	0.24185748	-0.050918594	-0.26134372	0.012428716	-0.14357263	0.056374222	-0.017778832	0.10663146	-0.15108043	-0.039261177	0.12013138	0.0499713	-0.02874906	-0.3108554	0.06403567	0.00062800135	0.063420855	0.20934078	-0.006260352	0.19789098	0.013169996	0.110974655	-0.1627905	-0.12787181	0.28494012	-0.09872024	0.03542312	-0.03000927	0.09321917	-0.06286904	0.08234594	-0.2366378	-0.29015344	-0.082992956	-0.15381612	-0.055393487	0.016623734	0.054430626	-0.16313185	0.034480073	-0.02301038	0.21697666	0.034823023	0.13601078	0.15489018	-0.018832736	-0.10321701	-0.043761693	-0.036450587	-0.01717949	0.019907737	-0.15618634	0.052633148	-0.3436706	0.07277946	0.010948486	-0.029473327	-0.067978725	-0.097815596	-0.006267714	0.123634405	-0.046203576	-0.014309657	0.36537647	0.1115192	0.30586165	-0.30046427	-0.24224344	0.18091969	0.1740098	-0.13819988	-0.041636217	0.28413904	-0.22176144	0.18978098	0.22273941	0.119617134	-0.38042173	-0.014677171	0.09371042	-0.35245374	0.015891481	0.021753618	2.360712e-05	-0.070263565	0.13747746	-0.005120984	0.10084545	-0.15683217	0.0627173	-0.012036391	-0.22027485	0.037106268	0.037934676	0.037785355	0.35010725	0.014547062	0.1435707	-0.14184661	0.18199374	-0.00082441716	-0.16940029	-0.22940755	-0.038983904	-0.06464869	-0.2918069	-0.24334212	-0.22637953
('1.0','0.0')	0.054312825	-0.20515364	0.20561919	-0.0007734093	0.035041075	-0.27945322	-0.0019315679	-0.11753036	-0.07899882	0.32711044	0.031956706	-0.047027327	-0.065884754	-0.13014151	0.1325363	0.35646436	-0.088651225	-0.047726516	-0.21422304	0.62451977	0.08941037	0.21527615	-0.06412293	-0.35654566	-0.46820357	0.22710891	-0.3537584	0.11068625	-0.07456168	-0.20734462	-0.03971253	0.09155053	-0.09521545	-0.112165116	0.017012933	0.25829622	0.07920847	0.03224955	0.007788203	-0.13641134	-0.19434519	0.25302485	-0.06728371	-0.18837988	0.17542513	0.040432297	-0.083998665	0.1070356	-0.10320038	0.16909589	-0.012190027	0.046935454	-0.004776228	0.2051905	0.021633454	0.1942818	0.39759243	-0.023979448	-0.06266527	-0.09266821	0.059751645	-0.0067393985	0.21643674	0.17613296	0.473794	0.009704823	-0.0028406093	0.068396755	-0.12742251	-0.101400696	0.13308154	-0.09921715	-0.2345816	-0.14196867	0.06591487	-0.10586385	-0.16844858	-0.31211343	-0.07133881	0.15879351	0.037624456	0.12078478	0.0024853013	0.1168024	0.12872098	0.1663402	0.15055262	-0.13568597	0.098945044	0.09540464	0.07687762	0.026578087	-0.005604368	0.13993685	0.1961968	0.035704684	-0.11815338	-0.21325713	-0.21855669	0.024980472	-0.23964526	0.29664984	-0.14833315	0.21066442	0.12971097	-0.07766902	-0.14996907	0.04115174	0.17275877	-0.25729486	0.2932765	-0.25885117	0.025554238	0.0790796	-0.18159929	-0.2517268	-0.17286725	0.1265144	0.2908689	-0.17322521	0.0630757	-0.23562759	-0.15403765	0.15731317	-0.31595275	0.059504647	-0.11281027	0.12045443
('1.0','1.0')	0.09753535	-0.19776118	-0.14332005	0.23801838	0.14021	-0.022685908	-0.043029197	-0.05886877	0.17679328	0.34111354	-0.110265866	-0.21627164	-0.064481914	-0.28743774	-0.033021644	0.26633832	-0.5732772	0.014810063	0.10158601	0.12548581	0.22601044	-0.03787808	-0.25781676	0.011419326	-0.14331837	0.08441732	-0.008760618	0.104077615	-0.14620207	-0.06289281	0.14536272	0.07511687	-0.043380566	-0.301021	0.040600847	0.0054405113	0.033084746	0.19961509	-0.023337075	0.22065799	0.009283036	0.11667409	-0.17022398	-0.14177808	0.29020584	-0.08971307	-0.004570015	-0.031779636	0.10880892	-0.040112995	0.11312926	-0.25352454	-0.3479701	-0.10139302	-0.15532292	-0.06876797	0.0268403	0.048568856	-0.16307722	0.04755956	-0.021608276	0.23009622	0.04204034	0.114720136	0.17564134	0.0040671	-0.11507454	-0.059066553	-0.042590223	-0.021307059	0.018622449	-0.15777269	0.059806094	-0.34641218	0.08019746	0.010714964	-0.039729204	-0.06469446	-0.11068631	-0.02334037	0.14850017	-0.05006382	0.009440649	0.36596003	0.10758509	0.33181214	-0.31215477	-0.24193501	0.20212996	0.17137884	-0.14411604	-0.059812866	0.30300105	-0.23673174	0.21031126	0.23120077	0.13539454	-0.3929173	-7.920658e-06	0.10362214	-0.36725783	-0.032841075	0.028068459	0.014397599	-0.07042438	0.13493256	-0.016472446	0.10663928	-0.19038962	0.07100009	-0.02239729	-0.2113593	0.019254034	0.05132476	0.061428025	0.3904156	0.010533467	0.14845727	-0.12921871	0.19346339	-0.003639364	-0.15860577	-0.22254387	-0.032666698	-0.06848185	-0.3055017	-0.24827354	-0.24414478
('10.0','0.0')	0.079611085	-0.1977637	0.16876389	0.012213031	0.040668987	-0.27443123	0.007868846	-0.107629284	-0.07571022	0.33577088	0.019070882	-0.050121125	-0.07536197	-0.10743294	0.09189115	0.36190942	-0.10620779	-0.024978044	-0.18441588	0.6170852	0.09456334	0.21019915	-0.08044148	-0.35119587	-0.4165989	0.19764581	-0.331501	0.114404954	-0.066189095	-0.21914469	-0.032058816	0.08517186	-0.09115576	-0.1177245	0.008280823	0.25129753	0.071665965	0.046164658	0.044700626	-0.14548895	-0.18637165	0.22916621	-0.071353994	-0.20416328	0.17908233	0.06479149	-0.05370665	0.090107426	-0.13049252	0.14411731	0.016077902	0.049173485	0.012755303	0.19180119	0.015566826	0.17778614	0.3708683	-0.019807827	-0.06727745	-0.11637722	0.056170903	-0.01819741	0.16094187	0.15929168	0.4392813	-0.015180642	-0.00024308916	0.09085202	-0.14487101	-0.109448925	0.08514036	-0.13002728	-0.24535385	-0.13720232	0.038764846	-0.09494689	-0.18518934	-0.27313685	-0.06359558	0.14416677	0.07274058	0.1164376	-0.01197718	0.12782602	0.12428145	0.1770646	0.16699404	-0.13447635	0.11809866	0.081068456	0.036794838	0.017353877	0.0049947323	0.1445107	0.18000782	0.047516823	-0.12541619	-0.22011094	-0.1959499	0.02777755	-0.21113627	0.2856645	-0.14473641	0.19388251	0.16431223	-0.053573012	-0.15493973	0.04441497	0.17330104	-0.27436897	0.2685037	-0.27410313	0.008380063	0.053184886	-0.17121537	-0.20849353	-0.14953099	0.110939495	0.2722	-0.12908363	0.035767186	-0.2237256	-0.1607641	0.124911554	-0.2929516	0.040055353	-0.08778791	0.07561702
('10.0','1.0')	0.11440641	-0.19651596	-0.1582408	0.2313212	0.13426062	-0.017661817	-0.04632091	-0.0613782	0.19796567	0.35615885	-0.11719071	-0.20852092	-0.07295561	-0.2824254	-0.06350973	0.26800424	-0.5549017	0.027266975	0.09670699	0.14625584	0.22672383	-0.057058994	-0.28104016	0.013297223	-0.118843235	0.06797763	0.011433624	0.10340436	-0.1583217	-0.086999856	0.13446406	0.101972386	-0.026103092	-0.31678852	0.038114045	0.0039916597	0.02720715	0.21637675	-0.049125973	0.18211123	0.022237547	0.100416556	-0.20772354	-0.14748184	0.3009947	-0.08445498	0.027871242	-0.056233287	0.09474246	-0.054672506	0.11559126	-0.23770939	-0.3231662	-0.10390264	-0.13186315	-0.08450208	0.008918919	0.07609978	-0.18345752	0.053097818	-0.037651025	0.221458	0.022666356	0.1194467	0.18101281	-0.018071078	-0.09782561	-0.04312009	-0.062276114	-0.053494044	0.015548187	-0.15304779	0.07066944	-0.35096532	0.06077668	0.031776328	-0.042227596	-0.051002257	-0.10874657	-0.013514056	0.17713921	-0.05154152	-0.008433977	0.34719986	0.11399388	0.3138886	-0.29349056	-0.23178975	0.19399503	0.14046663	-0.16199705	-0.051095355	0.3180633	-0.24090226	0.21208963	0.22250903	0.13862559	-0.39191398	-0.01053019	0.10721004	-0.34449363	-0.028075164	0.034890633	-0.0021691883	-0.03929693	0.15105149	-0.0065631787	0.08859117	-0.13100505	0.059931215	-0.029463151	-0.20282222	0.014867412	0.031671748	0.03257954	0.40548772	0.0102848485	0.14283356	-0.11684994	0.18379396	-0.0052028773	-0.15168399	-0.21209246	-0.039430447	-0.06287679	-0.31324863	-0.253051	-0.25978532
('100.0','0.0')	0.041036006	-0.19622332	0.1847209	0.0002252595	0.043638337	-0.27072293	0.039780643	-0.15052347	-0.08718448	0.26507708	0.018852083	-0.03742453	-0.08096561	-0.14321409	0.11366963	0.32518703	-0.08693701	-0.048085093	-0.2209119	0.59408027	0.08969343	0.18168603	-0.08133711	-0.3366781	-0.43993086	0.21515515	-0.3302161	0.11777367	-0.07763706	-0.20527679	-0.054646723	0.029944878	-0.09587977	-0.0902435	0.004297052	0.2306848	0.07798097	0.0077765286	0.038663957	-0.11577054	-0.17587402	0.24205622	-0.04798264	-0.17210017	0.1622123	0.059219476	-0.06938562	0.10338831	-0.090889074	0.14421175	-0.007154829	0.07368565	0.018411713	0.22276536	-0.014984868	0.19194375	0.36543718	-0.03544683	-0.06979103	-0.08716707	0.05503076	-0.017598659	0.17791274	0.16301726	0.40015626	-0.012950614	0.008111767	0.049346566	-0.111526564	-0.07782051	0.081857	-0.105031356	-0.22614461	-0.13243914	0.048954107	-0.08982224	-0.16027771	-0.28841525	-0.059017185	0.12995207	0.013160067	0.11241965	0.007283639	0.11036246	0.122095354	0.13990378	0.18369244	-0.12269484	0.1002474	0.091413155	0.047141828	0.02254017	-0.031785816	0.15122542	0.16066428	0.033688396	-0.11328955	-0.17979906	-0.15674756	0.01517716	-0.22834107	0.26325822	-0.13165453	0.19480796	0.11092432	-0.059266623	-0.13058084	0.044148277	0.14410253	-0.23806818	0.2522701	-0.26202816	0.013843253	0.052897684	-0.16791728	-0.23514937	-0.111140385	0.09085528	0.22622226	-0.14404385	0.024256881	-0.22964795	-0.140717	0.13838194	-0.2801234	0.050445583	-0.07381851	0.11954862
('100.0','1.0')	0.021950664	-0.15185006	-0.09233616	0.17652029	0.048130013	-0.119927555	0.11642462	-0.17350756	0.2350624	0.13972464	0.028454088	-0.16782445	-0.02106946	-0.24522907	-0.0732482	0.30575526	-0.48947346	-0.027466947	0.007634886	0.14038604	0.20951177	-0.05957162	-0.2526837	-0.020618014	-0.24486686	0.070258155	-0.17563105	0.13596521	-0.15199685	0.0080207605	0.027874716	-0.26550677	-0.08695686	-0.18973622	0.030338379	-0.061201043	0.24586786	0.12645204	0.18306512	0.2832039	-0.070622094	0.13442612	0.05645543	-0.07168338	0.23708332	-0.20361377	0.060200363	-0.014346962	0.15795453	-0.09495122	0.049363285	-0.19221649	-0.16747846	0.072748326	-0.20635486	0.005118529	0.04077345	0.0012391276	-0.113364905	-0.010174861	0.05355296	0.23847863	-0.012713375	0.15202676	-0.013007312	-0.029367402	-0.11814782	-0.08450705	0.021434933	0.15069516	-0.016101014	-0.116049856	-0.013420183	-0.36022353	0.06415004	0.00327767	-0.014191181	-0.10770712	-0.010145566	-0.03192634	-0.025577197	-0.06134165	0.05608592	0.3423593	0.18324742	0.25990477	-0.2520161	-0.22352451	0.17075244	0.3270458	-0.114251845	-0.014999477	0.053174697	-0.18568464	0.091332674	0.1290645	0.0642949	-0.31528553	0.19137065	0.0268005	-0.42633387	0.07471874	0.09166843	0.04699168	-0.27103812	0.058852974	0.016489571	0.25412282	-0.23133612	0.07231777	-0.061344516	-0.3216185	0.019668693	0.09054725	0.09495927	0.19199839	0.13432032	0.062102444	-0.2523677	0.12099903	-0.086551525	-0.281899	-0.29740065	-0.10981042	-0.08974181	-0.17204352	-0.11999189	-0.057550058
('101.0','0.0')	0.029438056	-0.17577043	0.17076313	0.029336456	0.024837691	-0.25627872	0.023394296	-0.108252294	-0.04521538	0.28178722	0.053813744	-0.03582773	-0.03383289	-0.1311312	0.10200828	0.34590346	-0.09311886	-0.032205287	-0.17219126	0.5379913	0.085383154	0.17814942	-0.07384597	-0.29821745	-0.4177839	0.19659302	-0.31806326	0.119235225	-0.061644137	-0.1747309	-0.041588966	0.04412179	-0.09159427	-0.10974379	0.016216202	0.20695928	0.1303543	0.04250487	0.043824177	-0.08825206	-0.18495102	0.22096848	-0.037602723	-0.15808742	0.17132263	0.018354127	-0.047039468	0.08111295	-0.08543039	0.1280892	-0.006784274	0.026983554	0.0030015674	0.1908588	0.0047387006	0.16494393	0.33758503	-0.011230855	-0.07273965	-0.094458796	0.08263027	-0.002022126	0.18846452	0.1578023	0.37036788	-0.0015690661	-0.008266145	0.057868365	-0.08137793	-0.04138426	0.098090425	-0.09927042	-0.19709472	-0.14559974	0.04608478	-0.09999611	-0.14254776	-0.2457466	-0.03059387	0.14712617	0.016147036	0.084978014	0.00809572	0.13747342	0.12757474	0.17407916	0.09672115	-0.13328528	0.11165199	0.11718003	0.07436444	0.019447599	-0.021041017	0.087887555	0.16878448	0.027300585	-0.09384411	-0.21927255	-0.15444289	0.011886743	-0.23678194	0.24565963	-0.120414734	0.19906954	0.08291787	-0.06634883	-0.14132409	0.06580676	0.1377559	-0.21668278	0.24152184	-0.26836595	0.028075645	0.07606425	-0.12791413	-0.21452032	-0.12648712	0.101476096	0.21900348	-0.13763742	0.036308493	-0.23915033	-0.16364932	0.11722157	-0.29259065	0.037247423	-0.10010842	0.09881617
('101.0','1.0')	0.029470019	-0.16141154	-0.12083614	0.14678457	0.059884325	-0.10378087	0.11753762	-0.20250125	0.18787508	0.08670857	0.026041904	-0.18374239	-0.07480096	-0.292135	-0.030004721	0.24713178	-0.4979686	-0.06566797	-0.05692909	0.10713571	0.15733267	-0.10059492	-0.2793625	-0.038372267	-0.28267902	0.08836213	-0.124628425	0.16719985	-0.18319778	0.037244402	-0.00083351147	-0.25761336	-0.11398232	-0.13357961	-0.04197509	-0.0508315	0.29067487	0.109597474	0.16316502	0.29661196	-0.036416806	0.16164245	0.079386204	-0.052589625	0.23594695	-0.21950322	-0.0058820248	0.020315727	0.19885069	-0.11005415	0.09147938	-0.19608319	-0.18374546	0.09753908	-0.2414693	-0.004724608	0.055304904	-0.033260085	-0.08136049	0.056086227	0.023445616	0.31265634	0.02006258	0.15875797	0.0135064805	-0.020950027	-0.11523778	-0.12512468	0.021166487	0.12261872	-0.012322237	-0.10808607	0.0045610117	-0.34608084	0.09618227	-0.040263906	0.009546281	-0.15217605	-0.024787022	-0.043252654	-0.043198846	-0.08684751	0.104150444	0.30916446	0.14959212	0.26815408	-0.23527661	-0.21290475	0.16287218	0.3426712	-0.107655585	-0.07786244	0.05339297	-0.1351641	0.059657495	0.11562694	0.13935606	-0.26181772	0.23039651	0.03359684	-0.432502	0.052135535	0.10865091	0.05980867	-0.32156634	0.0881588	0.024883432	0.28360158	-0.27568334	0.10522788	-0.050313104	-0.2712332	0.035681523	0.09432763	0.09180081	0.19917397	0.1510443	0.06919309	-0.25991035	0.08552722	-0.12013678	-0.31624198	-0.2781205	-0.066182725	-0.091565825	-0.13331327	-0.10673333	-0.021239758
