('0.0','0.0')	0.083603576	-0.062309243	0.09085654	0.55400527	-0.395676	0.09043217	-0.036764916	-0.004880551	-0.21790476	0.022171354	-0.28670502	0.4138286	-0.14326668	-0.7298491	-0.6227748	-0.4253431	-0.05099069	-0.20546812	-0.30387312	-0.10598496	-0.1774133	-0.30063325	0.13892828	-0.13419639	0.32222563	0.06289143	-0.015224608	-0.28227174	-0.5833741	0.19660786	0.30552605	0.15020023	-0.21313465	0.1807107	-0.120916635	-0.008501165	-0.72286737	0.14686081	-0.07246226	-0.43002036	0.072255276	-0.18105303	-0.013938537	-0.17415653	0.019926216	0.22511134	0.1910197	-0.64557564	-0.10001965	0.13842417
('0.0','1.0')	0.08883422	-0.1589823	0.042803425	0.22922583	-0.27535972	-0.31859478	-0.28053272	-0.21222186	-0.62401164	-0.2092822	-0.6947286	-0.11006324	0.22224385	-0.5615102	-0.5369475	-0.21686648	-0.4273893	-0.37858245	-0.14829768	-0.12248489	0.55798674	-0.057371017	-0.020820552	-0.09442768	-0.6424849	-0.03899123	-0.14106958	-0.26576576	-0.2214466	0.10128708	0.30847105	-0.35202524	-0.050990757	0.17594546	-0.075087614	0.34856415	-0.51249576	0.26051196	-0.08768687	-0.18845698	0.2134521	-0.17399636	-0.47075617	0.20369579	-0.18327318	-0.3104203	-0.09069374	-0.19768485	-0.14877717	0.2682157
('0.0','2.0')	0.29614374	-0.05846149	0.3315611	0.11372567	0.12310831	-0.19826691	0.21841553	0.6963055	-0.5746864	0.17703873	-0.2089284	-0.3341782	0.12736683	-0.010795054	-0.34773147	0.1239994	-0.12496247	-0.2136277	-0.2219509	-0.25985584	0.12924427	0.07354147	0.00882782	-0.15467146	0.2260224	-0.08369421	-0.0052331435	-0.11460665	-0.4042921	0.1374601	0.35351643	0.3158479	-0.31171212	0.08605323	-0.40459132	0.56456167	0.28792405	0.094062865	0.30845627	-0.56921	0.44281822	0.06970561	-0.21701002	0.28561848	0.54654336	0.06587255	-0.13252155	-0.29302204	0.21247427	-0.004583825
('1.0','0.0')	0.098922364	-0.050998755	0.080605425	0.6067295	-0.39736712	0.076809116	0.08573985	0.06853161	-0.1987971	0.028463691	-0.27998486	0.44056305	-0.09563303	-0.756829	-0.63346505	-0.34115502	-0.021271348	-0.23886868	-0.2710404	-0.12266622	-0.22192451	-0.25781626	0.1157448	-0.16176955	0.42349988	-0.03239941	-0.07660512	-0.2600306	-0.6036626	0.15544455	0.25333825	0.20812981	-0.21882081	0.25779322	-0.083912164	0.0011050369	-0.6683703	0.11934154	-0.03740073	-0.46196893	0.08368266	-0.13486153	0.033884875	-0.15879607	0.03568105	0.26074716	0.15447406	-0.65698624	-0.072495244	0.1561318
('1.0','1.0')	0.08733042	-0.09627373	0.037706163	0.22662105	-0.26448315	-0.48536524	-0.2023106	-0.20390455	-0.6289486	-0.22597149	-0.8445958	-0.11284035	0.25595897	-0.5970893	-0.58789057	-0.16673239	-0.35883394	-0.3800683	-0.16044903	-0.02993371	0.6323344	0.0021106347	-0.035577405	-0.13122438	-0.6593607	-0.03726812	-0.16135177	-0.25520647	-0.113107495	0.14690693	0.34674746	-0.36611953	0.0041318373	0.20699205	-0.0771082	0.46514377	-0.36350074	0.2670773	0.0057273773	-0.24431176	0.08167123	-0.038974654	-0.43116027	0.20287599	-0.08041984	-0.3957817	-0.05369629	-0.12547529	-0.14104867	0.34914577
('1.0','2.0')	0.31762514	-0.08755479	0.2083295	0.07312134	0.0783685	-0.25077963	0.26180688	0.60281795	-0.5860744	0.09170402	-0.1529638	-0.27486882	0.031774376	0.0012435159	-0.2901591	0.098607756	-0.118449524	-0.18414275	-0.24131197	-0.21595076	0.11486522	0.07584781	0.10320182	-0.08062238	0.20531411	-0.08434921	0.034117516	-0.16287403	-0.3440725	0.12114102	0.3242689	0.23592019	-0.2596048	0.06051686	-0.34998098	0.52657926	0.27583537	0.08468106	0.3152246	-0.5051269	0.45433915	0.10752672	-0.2249643	0.22392777	0.5479469	0.08336794	-0.13288847	-0.2099203	0.29510534	-0.004008729
('10.0','0.0')	0.10026522	0.008841837	0.105969235	0.5893598	-0.4053263	0.07064896	-0.0034442402	0.045238454	-0.22789972	0.009127536	-0.3103804	0.41811708	-0.11724131	-0.74816895	-0.6069458	-0.38693774	0.02363194	-0.2548576	-0.34679577	-0.10859586	-0.21781442	-0.23306471	0.106717	-0.1728182	0.38229507	0.0072244797	-0.041322496	-0.3176865	-0.58990055	0.18397503	0.27694905	0.20628852	-0.2466021	0.25405315	-0.09820194	-0.02311802	-0.7172638	0.107384846	-0.07757835	-0.3959367	0.06925733	-0.132515	0.036896873	-0.19444259	0.035707157	0.24576093	0.19792102	-0.62309366	-0.093453705	0.15940246
('10.0','1.0')	0.16083659	-0.27199754	0.122333325	0.24596946	-0.22062202	-0.32008934	-0.1210566	-0.1938056	-0.5948451	-0.18050607	-0.75194246	-0.12332293	0.28159016	-0.5711992	-0.6058452	-0.12310106	-0.36779815	-0.3668822	-0.01691415	-0.18387218	0.5255624	-0.006206374	-0.040640067	-0.13508362	-0.53856134	-0.11822611	-0.13025509	-0.24805424	-0.13004299	0.047270212	0.23806745	-0.32364428	0.035535935	0.27453202	0.015442352	0.38447046	-0.40843195	0.2751685	-0.056283973	-0.21314022	0.18066995	-0.1821249	-0.38198578	0.27233207	-0.15624706	-0.36070397	-0.19213928	-0.1150479	-0.16417219	0.34439304
('10.0','2.0')	0.31500286	-0.09871711	0.26402003	0.05288078	0.04677169	-0.29542047	0.28203222	0.6174432	-0.63492966	0.13376693	-0.15437384	-0.33182088	0.07999208	0.0042658374	-0.348344	0.14397788	-0.13406998	-0.24035	-0.16685429	-0.21727085	0.19827746	0.120515525	0.11475203	-0.1309847	0.20611784	-0.13631932	0.061728705	-0.15185061	-0.3334357	0.03503937	0.32782865	0.19626336	-0.18991096	0.12339667	-0.30275494	0.60738236	0.33696663	0.041878063	0.26681307	-0.49243462	0.46227166	0.092876576	-0.21598624	0.3120077	0.52798593	0.06178323	-0.19836915	-0.15095268	0.22520341	0.005817653
('100.0','0.0')	0.15644954	-0.099370725	0.075318605	0.59416735	-0.52550113	0.11119102	0.025721984	0.06925027	-0.25543103	0.03580116	-0.15395117	0.37790707	-0.10372551	-0.75185746	-0.5959372	-0.37369457	-0.015351903	-0.26301295	-0.29567498	-0.18553509	-0.24064688	-0.301866	0.19107309	-0.17774995	0.45649618	0.03117995	-0.061411187	-0.28164342	-0.6143471	0.13639165	0.24914043	0.23851284	-0.19552593	0.20304357	-0.06765987	-0.061662085	-0.64575195	0.16957967	-0.061973102	-0.40971395	0.10808827	-0.16117613	-0.020981658	-0.22506239	0.043485064	0.3320284	0.1407723	-0.62508893	-0.030740866	0.13144302
