('0.0','0.0')	-0.35306245	0.24678557	-0.020321341	0.19947216	-0.35638535	0.3061989	-0.13164893	-0.31738105	0.13804786	-0.043735154	0.07640728	0.2504303	-0.4263404	-0.6013459	-0.67418814	-0.40572643	0.29467762	-0.21983859	-0.40546775	0.045054477	-0.08361932	0.06328028	0.16779691	-0.122561514	-0.03173336	0.22240356	-0.13396896	-0.35282776	-0.617814	0.24636059	0.30144456	-0.13574195	-0.27667972	0.1421103	-0.0946408	0.061225474	-0.15672342	-0.01854198	-0.41419122	-0.7107748	0.33504975	-0.29872787	-0.11772091	-0.17051852	0.23825982	0.060920384	0.20147477	-0.30559483	0.20305763	-0.22753997
('0.0','1.0')	-0.15082435	-0.34213632	0.1179216	-0.23540491	-0.7678549	0.1475325	0.05496571	-0.60344505	-0.4003396	-0.3311236	-0.1735696	-0.35381025	0.04421824	0.08423589	0.026029617	-0.4094799	0.00047813688	-0.059016563	-0.4441122	-0.040160615	0.27044454	0.179231	0.22149284	-0.14652605	-0.15524769	0.041326907	-0.19234791	-0.6473408	-0.23790121	0.0123278955	0.5095314	-0.70879644	0.06563377	0.31565914	0.23108171	0.37794647	-0.033588298	0.20043987	-0.21202822	-0.5059636	0.4114182	-0.02697028	-0.244023	-0.09254313	0.19846612	-0.09151599	-0.43289334	0.23960571	0.044175968	0.30462044
('0.0','2.0')	-0.07802713	0.032296058	-0.0044696815	-0.17308906	-0.031900786	-0.18945841	0.4887055	0.43088737	-0.29235026	0.17473048	0.18250228	-0.51743156	0.16966935	0.10046493	-0.21195838	-0.1591275	0.13617903	-0.017935386	-0.46353322	-0.1127188	-0.07306427	0.25625986	0.04679352	-0.2549416	0.3696793	0.17170155	-0.23577537	-0.2595777	-0.3692576	-0.13927202	0.38810223	0.059256386	-0.11694117	0.16417122	-0.24954759	0.2873805	0.6192354	0.35221484	0.33206972	-0.5306527	0.39793742	-0.08057578	-0.09356039	0.06668772	0.43673855	-0.14762244	-0.13137284	-0.004309825	0.25725687	-0.008298731
('1.0','0.0')	-0.37117457	0.300997	-0.070181996	0.14505495	-0.41760916	0.36044547	-0.08978706	-0.24901621	0.23989621	-0.08314894	0.16675006	0.22603557	-0.45406523	-0.5641518	-0.64403325	-0.37459362	0.28588498	-0.30918103	-0.36821222	0.08244115	-0.13696203	0.110206366	0.17088236	-0.10042394	0.0004453835	0.18801117	-0.125227	-0.34506792	-0.60559434	0.24118862	0.33354095	-0.16664022	-0.38938513	0.18085499	-0.028277466	0.13333167	-0.0831007	0.08405085	-0.45964345	-0.8304402	0.31662387	-0.28790584	-0.06606415	-0.06776277	0.25160846	-0.00395683	0.21894905	-0.21500275	0.2011224	-0.29449558
('1.0','1.0')	-0.20454882	-0.30278853	0.023109686	-0.2479569	-0.7210228	0.20680803	-0.030786831	-0.5873578	-0.26873738	-0.36806798	-0.15932319	-0.34073922	0.07839796	0.08562845	0.0109526785	-0.4276964	-0.035612714	-0.10580277	-0.5225176	-0.028665284	0.27209204	0.17650661	0.28451476	-0.16233125	-0.18293883	0.043047212	-0.16531312	-0.6350899	-0.15501283	0.017640287	0.5947162	-0.67195624	0.013311125	0.3391702	0.19209932	0.3167908	0.0036102147	0.31666493	-0.2638377	-0.55470407	0.40621465	-0.04908636	-0.27644178	-0.017719008	0.1647887	-0.17371167	-0.47760653	0.2899256	0.080875464	0.22802626
('1.0','2.0')	-0.06939892	0.06940842	-0.0384868	-0.1879859	-0.100089565	-0.1554769	0.5324529	0.43584773	-0.2896704	0.2144329	0.18362612	-0.5471276	0.22011733	0.06887286	-0.22724684	-0.1832314	0.14670157	-0.0102515025	-0.45480463	-0.08457482	-0.0057470943	0.28223917	-0.03058104	-0.2449111	0.39468437	0.115942076	-0.22760011	-0.2059679	-0.42474923	-0.15016401	0.4280319	0.08642658	-0.12793025	0.14804593	-0.17671734	0.3409367	0.6726696	0.3085499	0.31388175	-0.6215197	0.45905513	0.015721302	-0.11108132	0.08916331	0.45687982	-0.09906526	-0.062109903	0.019160993	0.24171822	-0.03613615
('10.0','0.0')	-0.41346878	0.28245786	-0.08498174	0.19017085	-0.30701563	0.35965633	-0.15717642	-0.35043478	0.23058765	-0.09785227	0.16974887	0.24729519	-0.4669695	-0.5619002	-0.69814754	-0.4217863	0.24786632	-0.2551227	-0.38730755	0.02198096	-0.1257445	0.105357595	0.20007832	-0.14556998	0.03642772	0.2744997	-0.13597083	-0.42723992	-0.63133156	0.291181	0.39413974	-0.15509683	-0.3298758	0.10569697	-0.052454613	0.03810925	-0.053865157	0.107765645	-0.4588789	-0.7986895	0.3334004	-0.3466046	-0.040210556	-0.09791029	0.2580228	0.039695	0.1907313	-0.27826735	0.24902773	-0.2696447
('10.0','1.0')	-0.1552793	-0.33262423	0.071041554	-0.2720015	-0.79006445	0.27237818	0.095106676	-0.55179566	-0.32344043	-0.38955235	-0.07259288	-0.3978664	0.07113765	0.15770091	0.016520413	-0.46432367	0.012413154	-0.085345306	-0.43558326	-0.0710256	0.21833673	0.22635421	0.23277637	-0.2202723	-0.131542	0.021211538	-0.13544983	-0.64001274	-0.14172526	0.115751185	0.541128	-0.62726015	-0.00836537	0.31547037	0.283344	0.39520743	0.026820477	0.2953174	-0.307072	-0.528417	0.45501155	-0.060146037	-0.20778154	-0.056915883	0.19911712	-0.1191635	-0.45456234	0.23320955	0.11140354	0.32979903
('10.0','2.0')	-0.14744508	0.087524004	-0.041307546	-0.18195292	-0.06344584	-0.15733059	0.4539418	0.40421644	-0.34934032	0.15929338	0.22713399	-0.5254196	0.15684234	0.032370083	-0.18834573	-0.25428873	0.13188885	0.006371833	-0.42908588	-0.14507417	-0.01021567	0.2636552	0.008732206	-0.25759602	0.3716078	0.17339356	-0.19956225	-0.22897802	-0.36579794	-0.14561471	0.41641235	0.097831406	-0.10854067	0.15214102	-0.23403677	0.31179088	0.62636733	0.30918232	0.2672573	-0.55409175	0.399506	-0.023166116	-0.079575814	0.08583469	0.3821941	-0.09540962	-0.046031486	0.06303097	0.24661447	0.031222155
('100.0','0.0')	-0.3919968	0.25974053	-0.11037013	0.19362095	-0.26557013	0.34798142	-0.16024539	-0.14684168	0.15871069	0.036719482	0.10195807	0.27725467	-0.47369444	-0.63697207	-0.70099777	-0.3222814	0.33169383	-0.3075189	-0.32661846	0.16798715	-0.12067732	0.09181376	0.102440804	-0.046538632	-0.058205705	0.17838916	-0.1386518	-0.42600635	-0.6775819	0.27876475	0.25826085	-0.11614864	-0.3311897	0.17780563	-0.07173403	0.1203204	-0.16474555	0.032515675	-0.35432857	-0.8276345	0.3950996	-0.20310515	-0.07547703	-0.025310798	0.2698725	-0.0073976354	0.31201452	-0.29395622	0.15934221	-0.42322665
