('0.0','0.0')	-0.3477483	-0.14672075	0.13544703	0.09768342	-0.23715876	0.21350616	-0.4014356	-0.1173681	-0.65636563	0.2548285	-0.03548479	0.310056	0.38442037	0.37162605	-0.5277031	0.28956017	-0.10390593	0.030424988	-0.17448579	0.063302614	-0.18373512	0.17683685	-0.029917128	0.16605277	-0.15757348	-0.25606036	0.16828078	-0.577333	-0.24964298	0.7682418	0.3679701	-0.27966422	-0.22714497	0.63005435	-0.031469714	0.367831	-0.36942908	-0.04025654	-0.16343144	-0.11867181	-0.107577	-0.2316271	0.012361392	-0.14412117	-0.0013572557	0.12652953	0.300498	-0.23671378	0.12969941	0.09240251
('0.0','1.0')	0.22718199	-0.55991966	0.34597972	0.3101762	-0.64163804	0.074257255	-0.09736334	0.07459701	-0.64342666	0.10737233	0.07342228	0.099805206	-0.13007538	-0.2787098	-0.40481153	0.37533483	0.18105753	-0.35558045	-0.00051597244	-0.1836392	-0.3218802	0.25378415	0.19842681	-0.28052297	0.05998996	0.018359952	0.5050746	-0.17319381	-0.35010362	0.08830576	-0.0789396	0.123997875	-0.11947473	0.022068432	0.22593322	0.09506279	-0.02102773	-0.57514447	0.26215038	-0.0971844	0.27141976	-0.51106936	0.024306018	-0.38170862	0.29985386	0.15801422	0.31870246	-0.275187	-0.04875806	0.21889624
('0.0','2.0')	-0.41933206	-0.18607536	0.15012366	0.232438	0.010452178	-0.10654778	0.31229946	0.18469666	-0.812707	0.7944675	-0.024394913	0.10393583	0.28579408	0.17419277	-0.1699669	-0.052665778	0.15082225	-0.14309607	-0.24869907	0.43984142	0.25568092	0.61354226	-0.036786437	-0.09355198	0.15463415	0.012035016	-0.041893244	-0.32284465	-0.47464505	-0.054405164	0.23642324	0.18241872	-0.13863935	0.11481653	0.040259823	0.059845623	0.10535633	-0.013232828	0.046147928	-0.39276177	0.5449511	-0.4764794	0.06648301	-0.17395665	0.09593016	0.01643682	0.25836775	0.0016633352	0.12972239	0.1661706
('1.0','0.0')	-0.28774977	-0.040410053	-0.21479703	0.11114768	-0.7040332	-0.1697206	-0.15994608	0.0055860737	-0.67003447	-0.12282176	-0.045619402	-0.065082416	0.21601623	0.21298072	-0.30714518	0.10432245	-0.05440992	0.16215359	0.077873215	0.01810825	-0.040524025	0.032027528	0.09173887	0.19207785	0.11711312	-0.22286896	0.31430447	-0.67451024	-0.024213966	0.540569	0.45326945	-0.023152927	0.21677032	0.6338198	-0.022162579	0.3233679	-0.26075858	-0.09873455	-0.19572797	-0.29717356	-0.18501972	-0.20676896	-0.074327216	-0.089558534	-0.0957498	0.17077418	0.33878553	-0.17904992	0.18572436	0.011053089
('1.0','1.0')	0.4065278	-0.3386846	0.16948098	0.53586596	-0.642488	0.06316922	-0.06205735	0.1485643	-0.7196286	-0.30203167	0.10694101	0.00082425016	-0.15001188	-0.23075473	-0.53457755	-0.038291465	0.3574495	-0.4723646	0.040454365	-0.2210749	-0.27998757	0.13912739	0.48270142	-0.30363074	0.10600477	0.09735306	0.28042257	-0.23830862	-0.04039979	0.10123648	-0.049778685	0.07514164	0.092492536	0.22875126	0.163811	0.051833015	-0.10819513	-0.6102145	0.29375663	0.1901734	0.27031165	-0.29954818	0.029892385	-0.11950093	0.23989843	-0.08705714	0.19419722	-0.6684795	0.31880537	0.040665694
('1.0','2.0')	-0.3462627	-0.049266435	-0.13327594	0.13650233	-0.23534657	-0.122558385	0.36424997	0.17505771	-0.7215352	0.3267013	-0.13001458	-0.001152418	0.29252702	-0.19006015	-0.106103405	0.035724316	0.2600857	-0.13790068	-0.42219347	0.59523755	0.26876685	0.56843615	-0.012590588	-0.45345306	0.29761034	0.017480595	-0.16093461	-0.16140784	-0.37700215	0.08040027	0.529758	0.28384137	-0.12043675	0.2975169	0.06630042	0.2293151	-0.25503728	0.30758017	0.21004757	-0.35646552	0.23126833	-0.29296276	-0.20096177	-0.20913376	0.19589257	0.09181764	0.06416938	-0.047460645	0.4208573	0.021666674
('10.0','0.0')	-0.29591548	-0.21449338	-0.032361776	-0.15939052	-0.5931428	0.118139096	-0.20016523	0.08333413	-0.6210428	-0.1425995	-0.14474858	0.10716784	-0.036313005	-0.064778104	-0.24111833	-0.03709703	-0.026612282	0.37254936	-0.17258023	-0.09693963	-0.10302586	0.07534907	-0.05381609	0.35202792	-0.0014133995	-0.05659346	0.38087374	-0.4932574	-0.5196208	0.57020074	0.33673915	-0.21616769	-0.020267941	0.781548	0.10198176	0.74932206	-0.3682924	0.06541098	-0.40965825	-0.30054107	-0.18376037	-0.14469674	-0.02127524	0.18266189	0.1825033	0.14675757	0.3129804	0.062156588	0.26525137	-0.2905599
('10.0','1.0')	0.026405148	-0.5715598	0.5095704	0.3242932	-0.5290522	0.104453065	-0.097613096	0.18444876	-0.478444	-0.020216184	0.26162505	0.02131813	-0.36472616	-0.30739155	-0.35019174	0.003387774	0.30813083	0.0072475113	-0.1511849	0.04083931	-0.37713024	-0.086826116	0.4581051	-0.22237736	0.13823053	0.15423532	0.41703358	-0.050503306	-0.40451905	0.0120580625	-0.02396673	0.009634265	0.22087447	0.010804331	0.13594267	0.36606118	-0.14280765	-0.66327703	0.07180193	-0.051853947	0.28322166	-0.25173974	0.03362747	-0.24418595	0.2776564	0.17399201	0.41442472	-0.2233943	0.10484015	-0.0063599288
('10.0','2.0')	-0.64335614	-0.3127097	-0.021092493	0.35624254	0.0438449	-0.043348785	0.4115875	0.20559955	-0.6653839	0.41333804	0.01211948	0.1562686	0.22784247	-0.34770295	-0.13756698	-0.053319238	0.18994267	0.08354679	-0.318038	0.35763794	0.20873815	0.45960513	0.37467054	-0.15463501	0.3956506	0.12760796	0.03940361	-0.0011051462	-0.64312756	-0.2232017	0.2577426	0.3730653	-0.061619643	0.3326071	0.16682702	0.60553813	-0.22783995	0.15772021	-0.1899116	-0.24288264	0.21782191	-0.45720345	-0.058815457	-0.14999339	0.31068593	0.05510742	-0.020202806	0.16454385	0.5838187	-0.09693476
('100.0','0.0')	-0.081917025	0.05853684	0.1421656	-0.09004585	0.03595684	-0.2321896	-0.2291388	0.022060566	-0.52115875	-0.27270764	0.037612222	-0.09226946	0.17471966	0.33529723	-0.4566455	-0.17994991	-0.025931988	0.31439328	-0.022395292	-0.13240331	0.0731441	-0.1970663	0.017774757	0.10803509	0.03155998	-0.28501797	0.0432918	-0.92375684	0.080092266	0.4393529	0.2197806	-0.29387012	-0.14228761	0.52117974	0.27640575	0.22577776	-0.81725466	0.030517783	-0.15025067	-0.4923225	0.07310069	0.1805419	0.19300175	0.014756099	0.46013647	0.1467856	0.24794458	-0.03524751	-0.074680746	-0.30667633
