('0.0','0.0')	0.2824507	-0.1642863	0.2362943	-0.21031551	0.32619438	-0.109847516	-0.034765072	-0.15425134	-0.091786146	0.2706457	-0.35809934	-0.16408311	0.2642636	-0.12036833	-0.25706384	-0.37203613	0.06961954	0.061925393	-0.111271314	-0.16913454	-0.116568364	-0.28486544	-0.09315202	0.34175944	-0.29734695	0.32462436	-0.36770785	-0.119670436	-0.14317988	0.45935944	-0.23715769	0.37755615	0.08037586	0.3222121	-0.31626585	0.79176265	-0.5576127	0.24875315	0.30860305	-0.046545018	0.6085257	0.005082921	-0.28019193	-0.5292111	0.3167602	-0.34289673	0.121889554	0.25080967	0.30902755	0.032985784
('0.0','1.0')	0.24120046	-0.106490955	-0.078319035	-0.34521288	0.00089154695	-0.33372027	0.061297692	-0.2287953	-0.13962696	0.08182755	-0.61134404	0.30395988	0.38811913	-0.13473386	0.010835489	-0.1381179	0.18017729	0.26555136	-0.44063416	0.28193384	-0.11176622	0.5530555	0.3485618	-0.26169077	-0.1645474	0.2846377	0.13095409	-0.3973033	-0.31061068	0.023255765	-0.24150918	-0.14028947	0.09345531	0.27306795	-0.21660747	0.32881448	-0.19756646	-0.017568568	0.6299316	-0.17976367	0.3219639	0.08484595	-0.33263847	-0.28486872	0.20187512	0.18563019	0.21937267	-0.5172875	0.37456527	0.2068062
('0.0','2.0')	-0.07618353	-0.05900378	0.05875864	0.4694924	-0.14762028	-0.23169418	0.031756435	0.44404206	-0.42583203	-0.084644854	-0.07179425	0.27052096	0.087193504	-0.21241942	-0.53185797	-0.4303525	0.19326435	-0.444859	-0.49415615	-0.09455832	-0.03986673	-0.06331866	-0.13206837	-0.09340582	0.34710154	0.2898155	-0.1407302	-0.32544616	-0.3236518	0.036894564	-0.41164184	-0.11983086	0.46814683	0.44465086	-0.27884966	0.62739426	-0.24993938	0.22846127	0.36801147	-0.37966892	0.23134401	-0.016040668	0.20506111	-0.20255014	0.18779561	0.506378	0.40503535	-0.18193987	0.15280905	0.08948911
('1.0','0.0')	-0.14028722	-0.18149506	0.72504413	-0.18748784	-0.010848412	-0.1688896	0.053258058	-0.0110316975	-0.2545267	0.26138812	-0.38829553	-0.37917012	0.20611471	0.050868154	0.13814245	-0.26862454	-0.25759402	0.030076414	0.22709027	-0.49170688	-0.11619931	-0.23765327	0.14537475	-0.09612792	-0.08865011	0.36515304	-0.31808442	0.36826015	0.003916754	0.51509607	0.12489568	0.047081403	-0.065325156	0.29579645	-0.33846423	0.6373391	-0.28210527	0.3063017	0.24143995	-0.1895911	0.26882166	-0.26894617	-0.6314177	-0.4133357	0.32558784	-0.39675084	0.022340978	-0.113841325	0.14931794	0.05921116
('1.0','1.0')	0.0677715	-0.05841274	0.16557086	-0.4347462	-0.27611274	-0.53550816	-0.025906928	-0.068161674	-0.1476171	0.18555619	-0.32851446	0.092121206	0.1505456	0.03201227	0.21908095	0.017738048	-0.0059888423	0.28793395	-0.4115884	-0.017577752	0.04215865	0.41286674	0.48123074	-0.26770845	-0.026479859	0.2613218	0.14641693	-0.32563207	-0.1587543	0.16194507	-0.2129182	-0.31883872	-0.24100515	0.2986601	-0.35622427	0.34818274	-0.22663234	0.040804166	0.51839745	-0.13078634	-0.016723853	-0.036021136	-0.3075123	-0.32149014	0.3956756	0.22031441	0.27593052	-0.72915626	0.37907073	0.1738694
('1.0','2.0')	-0.32612062	-0.030668905	0.5254347	0.16087984	-0.067876086	-0.20823091	0.15705258	0.40718567	-0.15978554	-0.064068824	0.1955472	0.16495353	-0.03593756	-0.22092153	-0.14264809	-0.36960888	-0.024460828	-0.47470498	-0.23570605	-0.30187908	0.10426039	0.06262417	0.0822585	-0.302621	0.3667327	0.19584213	0.00077211927	-0.29348648	-0.08186341	0.48575518	-0.100140825	-0.1176539	0.3498583	0.53624266	-0.44399205	0.5688151	-0.1274637	0.5088913	0.27537167	-0.42006427	0.104977004	-0.23889402	-0.09075138	0.0042703287	0.264072	0.41875073	0.26718637	-0.2488896	0.071659945	0.0074679316
('10.0','0.0')	0.18666679	-0.094703875	0.04713048	-0.078765616	-0.18697718	-0.069271095	0.29536954	-0.1153039	-0.0962772	0.17538178	-0.29212558	-0.14197208	0.28353667	-0.16344424	-0.28131443	-0.09895359	0.048467796	-0.20905428	0.28075987	-0.46891442	0.009356645	-0.24317804	0.1577437	0.41404203	-0.4480678	0.30776364	-0.44569492	0.13285069	-0.36784676	0.68719965	0.048222963	0.32356742	0.10361644	0.3122649	-0.19515204	0.6768239	-0.36432892	0.31858572	-0.11529886	-0.18145302	0.37857687	-0.17979153	-0.33333105	-0.684615	0.24493411	-0.44671467	-0.14025082	-0.03267124	0.25828236	0.013123688
('10.0','1.0')	0.074583925	0.07725569	-0.2417758	-0.3760489	-0.45485294	-0.33745033	0.2955285	0.07546904	0.15004139	-0.06878901	-0.4300881	0.05846065	0.16116425	-0.27239496	-0.21355534	0.17142764	0.008205356	-0.07517864	-0.36355752	0.018259658	-0.16287611	0.33624372	0.81229705	-0.060733344	-0.26060912	0.36451045	0.17030028	-0.37991688	-0.37986517	0.24394836	-0.19812484	-0.28102532	0.44256583	0.15338252	-0.08101618	0.20349894	-0.037711475	0.13805933	0.26770166	-0.3869846	-0.18982777	0.15666729	-0.29345858	-0.40625772	0.25233	0.09489331	-0.1836086	-0.56585646	0.28260243	0.26134107
('10.0','2.0')	-0.23319206	0.13770592	0.24197386	0.32552788	-0.38158694	-0.3327027	0.16432418	0.569602	-0.15834385	-0.06937184	0.1348476	0.0728411	0.1322632	-0.17355834	-0.35695067	-0.096420325	-0.03148329	-0.749039	-0.10851853	-0.2200994	0.008256579	0.017184176	0.13428296	-0.14666012	0.2029019	0.5010322	-0.06318906	-0.268412	-0.22937486	0.6820669	-0.0009826567	-0.20122671	0.5554032	0.044995718	-0.22286248	0.29487243	-0.1573812	0.1698053	-0.029958894	-0.39744914	-0.14436361	-0.2646459	-0.07657284	-0.31299064	0.25115478	0.52951914	0.020312153	-0.36149892	0.10499818	0.10352918
('100.0','0.0')	0.118604	-0.13704392	0.43068522	0.18934663	0.056493536	0.0027995182	0.21499962	-0.023819355	-0.10235969	0.31408435	-0.60597914	-0.522835	0.1558794	0.08877285	-0.3037508	-0.21540563	0.126559	-0.035955977	0.29989928	-0.09711216	0.011399308	-0.11298374	0.124077894	-0.019412844	-0.35527578	0.38865003	-0.54318357	0.16087681	-0.14842692	0.90416336	0.053508677	0.26264498	-0.31494015	0.34799463	0.07463464	0.11589627	-0.5721168	0.39404052	-0.018777872	-0.012411558	0.3715831	-0.18429275	-0.20230274	-0.030024726	0.21304475	-0.13427314	0.085944034	0.04631855	0.35041142	-0.19559577
